"n_input","beta","block","condition_label","score_type","n_replications","n_failed","mean_effect_size","sd_effect_size","mean_correlation","mean_latent_effect_base_full","mean_latent_effect_condition_full","mean_latent_effect_condition_selected","mean_delta_from_base_full","mean_delta_from_condition_full","mean_delta_from_condition_selected","mean_selection_effect_on_latent_d","mean_x_skew_obs","mean_y_skew_obs","mean_x_kurtosis_obs","mean_y_kurtosis_obs","mean_n_used","prop_significant"
500,0.2,"1D_threshold_shift","upper_0.70","sum",1000,0,0.0698465090465588,0.0338399643995475,0.163224554033519,0.145289727317512,0.145289727317512,0.145289727317512,-0.075443218270953,-0.075443218270953,-0.075443218270953,0,0.395687696179235,0.39416275657375,2.65654684365881,2.65638325484184,500,0.286
500,0.2,"1D_threshold_shift","upper_1.00","sum",1000,0,0.0612895882531189,0.0380629807038064,0.159447564339557,0.145289727317512,0.145289727317512,0.145289727317512,-0.0840001390643929,-0.0840001390643929,-0.0840001390643929,0,0.605965923893285,0.606901436539656,2.89205005400552,2.89791954945921,500,0.23
500,0.2,"1E_range_restriction","x_lower","sum",1000,0,0.100284030357358,0.0335675703753148,0.108753666685414,0.145289727317512,0.145289727317512,0.209169791207065,-0.0450056969601536,-0.0450056969601536,-0.108885760849707,0.0638800638895533,-0.253758348794461,0.031448973258827,2.5896567246983,2.51402314945777,350,0.245
500,0.2,"1E_range_restriction","x_upper","sum",1000,0,0.0798595507755607,0.0344851334787661,0.105053354378284,0.145289727317512,0.145289727317512,0.0449466318184345,-0.0654301765419512,-0.0654301765419512,0.0349129189571262,-0.100343095499077,0.247902146956408,-0.0330370428026236,2.58397646896225,2.51712438144871,350,0.124
500,0.2,"1E_range_restriction","y_lower","sum",1000,0,0.0802251830320489,0.0332887055625796,0.107645853051066,0.145289727317512,0.145289727317512,0.0475637965289065,-0.065064544285463,-0.065064544285463,0.0326613865031424,-0.0977259307886054,0.0353202651494603,-0.25102498275118,2.50628700549922,2.59297916295747,350,0.117
500,0.2,"1E_range_restriction","y_upper","sum",1000,0,0.0977226411722531,0.0330685638033213,0.104948910822793,0.145289727317512,0.145289727317512,0.206027417823685,-0.0475670861452588,-0.0475670861452588,-0.108304776651432,0.0607376905061736,-0.0326628035318061,0.252624628579639,2.51278512136403,2.59564835521459,350,0.223
500,0.4,"1A_score_construction","baseline_scores","factor",1000,0,0.145235856637698,0.0336254077848877,0.328720057007062,0.1944669993762,0.1944669993762,0.1944669993762,-0.0492311427385025,-0.0492311427385025,-0.0492311427385025,0,0.00474946527111034,5.31527882213316e-05,2.81443370719775,2.81680400982978,500,0.84
500,0.4,"1A_score_construction","baseline_scores","sum",1000,0,0.116724213827383,0.0290638989145355,0.328692704475268,0.1944669993762,0.1944669993762,0.1944669993762,-0.0777427855488168,-0.0777427855488168,-0.0777427855488168,0,0.00287795729513414,-6.02971785656518e-06,2.51014411956973,2.50999613453062,500,0.831
500,0.4,"1B_reliability","loading_0.50","sum",1000,0,0.133188768929913,0.0367960906977339,0.255652271756673,0.1944669993762,0.1944669993762,0.1944669993762,-0.0612782304462868,-0.0612782304462868,-0.0612782304462868,0,0.00242204985828375,0.00267692064156724,2.67400558845733,2.6667407850046,500,0.627
500,0.4,"1B_reliability","loading_0.70","sum",1000,0,0.118257522236301,0.0280278119133435,0.329066666465108,0.1944669993762,0.1944669993762,0.1944669993762,-0.0762094771398988,-0.0762094771398988,-0.0762094771398988,0,0.00125353784416123,-0.000376834450615736,2.50890017231741,2.50898736612299,500,0.85
500,0.4,"1B_reliability","loading_0.85","sum",1000,0,0.0778539402173913,0.0233346699065334,0.364254815443504,0.1944669993762,0.1944669993762,0.1944669993762,-0.116613059158809,-0.116613059158809,-0.116613059158809,0,0.00130012278530302,-0.000429193047366839,2.3912462222776,2.39308933148291,500,0.864
500,0.4,"1C_response_categories","n_cat_4","sum",1000,0,0.0739364560639071,0.0240385697929058,0.325752826669862,0.1944669993762,0.1944669993762,0.1944669993762,-0.120530543312293,-0.120530543312293,-0.120530543312293,0,-0.00123663772951209,-0.000196164518605354,2.28594241640425,2.28209456480295,500,0.785
500,0.4,"1C_response_categories","n_cat_5","sum",1000,0,0.11786245574934,0.0286138308873562,0.330132000729517,0.1944669993762,0.1944669993762,0.1944669993762,-0.0766045436268599,-0.0766045436268599,-0.0766045436268599,0,0.00343272019295556,-0.00289713454857762,2.50797996207264,2.50939739492214,500,0.83
500,0.4,"1C_response_categories","n_cat_7","sum",1000,0,0.163106833974298,0.0413967235502992,0.331418979637523,0.1944669993762,0.1944669993762,0.1944669993762,-0.0313601654019023,-0.0313601654019023,-0.0313601654019023,0,0.00295523482968027,0.00549935788111709,2.84975131617514,2.85015631387454,500,0.846
