"effect_size","ceiling_zone","scope","ceiling_accuracy","fit","slope","intercept","p_value","p_accuracy","threshold_value","observed_test_stat","significant","test_failed","test_error","n_used","x_unique","y_unique","correlation","x_mean_obs","y_mean_obs","x_sd_obs","y_sd_obs","x_skew_obs","y_skew_obs","x_kurtosis_obs","y_kurtosis_obs","block","condition_label","condition_value","score_type","latent_effect_base_full","latent_correlation_base_full","latent_effect_condition_full","latent_correlation_condition_full","latent_effect_condition_selected","latent_correlation_condition_selected","delta_effect_from_base_full","delta_effect_from_condition_full","delta_effect_from_condition_selected","selection_effect_on_latent_d","latent_n_full","latent_n_selected","n_items","loading","n_cat","spacing","shift_direction","shift_magnitude","central_sd","rep_id","n_input","beta","baseline_loading","baseline_n_cat","baseline_spacing","baseline_shift_direction","baseline_shift_magnitude","baseline_central_sd","baseline_restriction","restriction_lower_q","restriction_upper_q","ceiling","test_rep","sample_size","design_beta","design_id"
0.160526315789474,61,380,100,100,NA,NA,0.5,0.692951912174839,0.138157894736842,0.160526315789474,FALSE,FALSE,NA,250,20,20,0.229575304889855,17.96,18.296,3.83578584022208,3.72125988079328,0.125708420606114,-0.120656514061842,2.8518984655053,2.65463602090681,"1B_reliability","loading_0.50","0.5","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.097541976725779,-0.097541976725779,-0.097541976725779,0,250,250,6,0.5,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.106884057971014,59,552,100,100,NA,NA,0.5,0.692951912174839,0.103170289855072,0.106884057971014,FALSE,FALSE,NA,250,24,24,0.285457106954671,18.116,17.896,4.77595887048142,4.65142203069454,-0.0241568603243392,0.0219051892730607,2.46361073466106,2.50929875291884,"1B_reliability","loading_0.70","0.7","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.151184234544238,-0.151184234544238,-0.151184234544238,0,250,250,6,0.7,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.0996376811594203,55,552,100,100,NA,NA,0.5,0.692951912174839,0.0457427536231884,0.0996376811594203,FALSE,FALSE,NA,250,25,24,0.310372667771514,18.116,18.264,5.38540195499533,5.46936557923837,-0.0817596805707526,0.0456237029936056,2.41138609001284,2.29744075334493,"1B_reliability","loading_0.85","0.85","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.158430611355832,-0.158430611355832,-0.158430611355832,0,250,250,6,0.85,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.104938271604938,34,324,100,100,NA,NA,0.5,0.692951912174839,0.0936728395061728,0.104938271604938,FALSE,FALSE,NA,250,19,19,0.341035478944575,15.116,14.888,4.16990364223709,4.14925550974395,-0.117953455422899,-0.0798076092089059,2.24526252327812,2.25300713286602,"1C_response_categories","n_cat_4","4","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.153130020910314,-0.153130020910314,-0.153130020910314,0,250,250,6,0.7,4,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.0775047258979206,41,529,100,100,NA,NA,1,0,0.120888468809074,0.0775047258979206,FALSE,FALSE,NA,250,24,24,0.303743420783664,18.3,18.064,4.67605195088651,4.79330858895144,-0.15828013748035,0.174248659913708,2.5274118568548,2.46204807818393,"1C_response_categories","n_cat_5","5","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.180563566617332,-0.180563566617332,-0.180563566617332,0,250,250,6,0.7,5,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.153921568627451,157,1020,100,100,NA,NA,0.5,0.692951912174839,0.13828431372549,0.153921568627451,FALSE,FALSE,NA,250,29,28,0.309693988084129,24.088,23.844,5.31575819056532,5.35821854948978,-0.064222328914373,0.190841835832913,3.31484226736603,3.0148251391231,"1C_response_categories","n_cat_7","7","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.104146723887802,-0.104146723887802,-0.104146723887802,0,250,250,6,0.7,7,"central","none",0,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.169565217391304,78,460,100,100,NA,NA,0.5,0.692951912174839,0.0659782608695652,0.169565217391304,FALSE,FALSE,NA,250,22,21,0.34527042986903,20.876,21.076,4.64877061953936,4.47462995710394,-0.323565080862598,-0.18732903740122,2.64959559723094,2.4684663805058,"1D_threshold_shift","lower_0.50","lower_0.50","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.0885030751239483,-0.0885030751239483,-0.0885030751239483,0,250,250,6,0.7,5,"shifted","lower",0.5,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.126086956521739,58,460,100,100,NA,NA,0.5,0.692951912174839,0.098695652173913,0.126086956521739,FALSE,FALSE,NA,250,21,21,0.308705648799736,22.252,22.456,4.50752338521644,4.37040797448634,-0.530566750247232,-0.448312892553019,2.72127221557948,2.58314455363645,"1D_threshold_shift","lower_0.70","lower_0.70","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.131981335993514,-0.131981335993514,-0.131981335993514,0,250,250,6,0.7,5,"shifted","lower",0.7,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.121739130434783,56,460,100,100,NA,NA,0.5,0.692951912174839,0.0560869565217391,0.121739130434783,FALSE,FALSE,NA,250,20,19,0.316513549536298,24.004,23.992,4.20317149333805,3.89726708900637,-0.797230957922141,-0.673930969455167,3.56093544525866,3.05928415083592,"1D_threshold_shift","lower_1.00","lower_1.00","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.13632916208047,-0.13632916208047,-0.13632916208047,0,250,250,6,0.7,5,"shifted","lower",1,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
0.101731601731602,47,462,100,100,NA,NA,0.5,0.692951912174839,0.0902597402597403,0.101731601731602,FALSE,FALSE,NA,250,22,22,0.307543523518429,15.084,14.868,4.44567205268225,4.55517006237844,0.18486243388646,0.300030810800538,2.4079139593781,2.59717503559561,"1D_threshold_shift","upper_0.50","upper_0.50","sum",0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,0.258068292515253,0.386236195279406,-0.156336690783651,-0.156336690783651,-0.156336690783651,0,250,250,6,0.7,5,"shifted","upper",0.5,1.2,1,250,0.4,0.7,5,"central","none",0,1.2,"full",0.3,0.7,"ce_fdh",2,250,0.4,2
