"rep_id","n_input","beta","n_cat","effect_size_fast","p_value_fast","effect_size_nca","p_value_nca","nca_error"
696,500,0.4,5,0.0625,0.031968031968032,0.0625,0.02997002997003,NA
697,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
698,500,0.4,5,0.0625,0.026973026973027,0.0625,0.028971028971029,NA
699,500,0.4,5,0,1,0,1,NA
700,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
701,500,0.4,5,0.0625,0.013986013986014,0.0625,0.020979020979021,NA
702,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
703,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
704,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
705,500,0.4,5,0.0625,0.011988011988012,0.0625,0.00699300699300699,NA
706,500,0.4,5,0.0625,0.023976023976024,0.0625,0.020979020979021,NA
707,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
708,500,0.4,5,0.0625,0.037962037962038,0.0625,0.031968031968032,NA
709,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.00999000999000999,NA
710,500,0.4,5,0.0625,0.026973026973027,0.0625,0.02997002997003,NA
711,500,0.4,5,0.0625,0.003996003996004,0.0625,0.003996003996004,NA
712,500,0.4,5,0.0625,0.0679320679320679,0.0625,0.0699300699300699,NA
713,500,0.4,5,0,1,0,1,NA
714,500,0.4,5,0.0625,0.017982017982018,0.0625,0.014985014985015,NA
715,500,0.4,5,0.0625,0.001998001998002,0.0625,0.001998001998002,NA
716,500,0.4,5,0.0625,0.010989010989011,0.0625,0.013986013986014,NA
717,500,0.4,5,0.0625,0.0529470529470529,0.0625,0.031968031968032,NA
718,500,0.4,5,0.0625,0.025974025974026,0.0625,0.027972027972028,NA
719,500,0.4,5,0.0625,0.015984015984016,0.0625,0.012987012987013,NA
720,500,0.4,5,0.125,0.001,0.125,0.001,NA
721,500,0.4,5,0.0625,0.026973026973027,0.0625,0.025974025974026,NA
722,500,0.4,5,0.0625,0.018981018981019,0.0625,0.014985014985015,NA
723,500,0.4,5,0.0625,0.027972027972028,0.0625,0.015984015984016,NA
724,500,0.4,5,0.0625,0.013986013986014,0.0625,0.002997002997003,NA
725,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.00699300699300699,NA
726,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
727,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.014985014985015,NA
728,500,0.4,5,0.0625,0.023976023976024,0.0625,0.015984015984016,NA
729,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
730,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
731,500,0.4,5,0.0625,0.010989010989011,0.0625,0.012987012987013,NA
732,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
733,500,0.4,5,0.0625,0.015984015984016,0.0625,0.00999000999000999,NA
734,500,0.4,5,0.0625,0.014985014985015,0.0625,0.00899100899100899,NA
735,500,0.4,5,0.0625,0.017982017982018,0.0625,0.014985014985015,NA
736,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
737,500,0.4,5,0.0625,0.021978021978022,0.0625,0.033966033966034,NA
738,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
739,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
740,500,0.4,5,0.0625,0.024975024975025,0.0625,0.030969030969031,NA
741,500,0.4,5,0.0625,0.0569430569430569,0.0625,0.03996003996004,NA
742,500,0.4,5,0.0625,0.023976023976024,0.0625,0.024975024975025,NA
743,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
744,500,0.4,5,0.0625,0.01998001998002,0.0625,0.020979020979021,NA
745,500,0.4,5,0.0625,0.013986013986014,0.0625,0.026973026973027,NA
746,500,0.4,5,0.0625,0.034965034965035,0.0625,0.032967032967033,NA
747,500,0.4,5,0.0625,0.037962037962038,0.0625,0.04995004995005,NA
748,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
749,500,0.4,5,0.0625,0.022977022977023,0.0625,0.022977022977023,NA
750,500,0.4,5,0,1,0,1,NA
751,500,0.4,5,0,1,0,1,NA
752,500,0.4,5,0.0625,0.022977022977023,0.0625,0.023976023976024,NA
753,500,0.4,5,0.0625,0.026973026973027,0.0625,0.025974025974026,NA
754,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
755,500,0.4,5,0.125,0.001,0.125,0.001,NA
756,500,0.4,5,0.0625,0.018981018981019,0.0625,0.027972027972028,NA
757,500,0.4,5,0.0625,0.036963036963037,0.0625,0.036963036963037,NA
758,500,0.4,5,0.0625,0.024975024975025,0.0625,0.027972027972028,NA
759,500,0.4,5,0.0625,0.031968031968032,0.0625,0.020979020979021,NA
760,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
761,500,0.4,5,0,1,0,1,NA
762,500,0.4,5,0.0625,0.017982017982018,0.0625,0.00899100899100899,NA
763,500,0.4,5,0.0625,0.011988011988012,0.0625,0.00699300699300699,NA
764,500,0.4,5,0,1,0,1,NA
765,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
766,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
767,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
768,500,0.4,5,0.0625,0.023976023976024,0.0625,0.020979020979021,NA
769,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
770,500,0.4,5,0.0625,0.021978021978022,0.0625,0.010989010989011,NA
771,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
772,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
773,500,0.4,5,0.0625,0.035964035964036,0.0625,0.037962037962038,NA
774,500,0.4,5,0.0625,0.018981018981019,0.0625,0.017982017982018,NA
775,500,0.4,5,0.0625,0.023976023976024,0.0625,0.022977022977023,NA
776,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
777,500,0.4,5,0.0625,0.004995004995005,0.0625,0.013986013986014,NA
778,500,0.4,5,0.0625,0.026973026973027,0.0625,0.025974025974026,NA
779,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.00699300699300699,NA
780,500,0.4,5,0.0625,0.022977022977023,0.0625,0.036963036963037,NA
781,500,0.4,5,0.0625,0.044955044955045,0.0625,0.045954045954046,NA
782,500,0.4,5,0,1,0,1,NA
783,500,0.4,5,0,1,0,1,NA
784,500,0.4,5,0.0625,0.014985014985015,0.0625,0.017982017982018,NA
785,500,0.4,5,0.0625,0.014985014985015,0.0625,0.017982017982018,NA
786,500,0.4,5,0,1,0,1,NA
787,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
788,500,0.4,5,0.0625,0.020979020979021,0.0625,0.016983016983017,NA
789,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
790,500,0.4,5,0.0625,0.018981018981019,0.0625,0.023976023976024,NA
791,500,0.4,5,0.0625,0.015984015984016,0.0625,0.011988011988012,NA
792,500,0.4,5,0.0625,0.020979020979021,0.0625,0.016983016983017,NA
793,500,0.4,5,0.0625,0.020979020979021,0.0625,0.022977022977023,NA
794,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.00999000999000999,NA
795,500,0.4,5,0.0625,0.048951048951049,0.0625,0.03996003996004,NA
796,500,0.4,5,0.0625,0.021978021978022,0.0625,0.017982017982018,NA
797,500,0.4,5,0.0625,0.018981018981019,0.0625,0.024975024975025,NA
798,500,0.4,5,0.0625,0.013986013986014,0.0625,0.01998001998002,NA
799,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
800,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
801,500,0.4,5,0,1,0,1,NA
802,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
803,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
804,500,0.4,5,0.0625,0.028971028971029,0.0625,0.034965034965035,NA
805,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
806,500,0.4,5,0,1,0,1,NA
807,500,0.4,5,0.0625,0.047952047952048,0.0625,0.023976023976024,NA
808,500,0.4,5,0.0625,0.034965034965035,0.0625,0.026973026973027,NA
809,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
810,500,0.4,5,0.0625,0.004995004995005,0.0625,0.014985014985015,NA
811,500,0.4,5,0.0625,0.023976023976024,0.0625,0.021978021978022,NA
812,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
813,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
814,500,0.4,5,0.0625,0.020979020979021,0.0625,0.012987012987013,NA
815,500,0.4,5,0,1,0,1,NA
816,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
817,500,0.4,5,0.0625,0.023976023976024,0.0625,0.023976023976024,NA
818,500,0.4,5,0.0625,0.01998001998002,0.0625,0.023976023976024,NA
819,500,0.4,5,0.0625,0.026973026973027,0.0625,0.020979020979021,NA
820,500,0.4,5,0.0625,0.032967032967033,0.0625,0.040959040959041,NA
821,500,0.4,5,0.0625,0.025974025974026,0.0625,0.034965034965035,NA
822,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
823,500,0.4,5,0.0625,0.020979020979021,0.0625,0.017982017982018,NA
824,500,0.4,5,0.0625,0.01998001998002,0.0625,0.018981018981019,NA
825,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
826,500,0.4,5,0.0625,0.04995004995005,0.0625,0.042957042957043,NA
827,500,0.4,5,0.0625,0.013986013986014,0.0625,0.015984015984016,NA
828,500,0.4,5,0.0625,0.0779220779220779,0.0625,0.0719280719280719,NA
829,500,0.4,5,0.0625,0.017982017982018,0.0625,0.012987012987013,NA
830,500,0.4,5,0.0625,0.026973026973027,0.0625,0.032967032967033,NA
831,500,0.4,5,0.0625,0.047952047952048,0.0625,0.041958041958042,NA
832,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
833,500,0.4,5,0.0625,0.043956043956044,0.0625,0.042957042957043,NA
834,500,0.4,5,0,1,0,1,NA
835,500,0.4,5,0.0625,0.032967032967033,0.0625,0.023976023976024,NA
836,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.015984015984016,NA
837,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
838,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
839,500,0.4,5,0,1,0,1,NA
840,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
841,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
842,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
843,500,0.4,5,0.0625,0.015984015984016,0.0625,0.01998001998002,NA
844,500,0.4,5,0.0625,0.043956043956044,0.0625,0.035964035964036,NA
845,500,0.4,5,0.0625,0.033966033966034,0.0625,0.033966033966034,NA
846,500,0.4,5,0.0625,0.025974025974026,0.0625,0.021978021978022,NA
847,500,0.4,5,0.0625,0.018981018981019,0.0625,0.021978021978022,NA
848,500,0.4,5,0.0625,0.003996003996004,0.0625,0.00899100899100899,NA
849,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
850,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
851,500,0.4,5,0.0625,0.023976023976024,0.0625,0.021978021978022,NA
852,500,0.4,5,0.0625,0.028971028971029,0.0625,0.026973026973027,NA
853,500,0.4,5,0.0625,0.020979020979021,0.0625,0.018981018981019,NA
854,500,0.4,5,0.0625,0.016983016983017,0.0625,0.016983016983017,NA
855,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
856,500,0.4,5,0.0625,0.018981018981019,0.0625,0.024975024975025,NA
857,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
858,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
859,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
860,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
861,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
862,500,0.4,5,0.0625,0.012987012987013,0.0625,0.016983016983017,NA
863,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
864,500,0.4,5,0.0625,0.00899100899100899,0.0625,0.014985014985015,NA
865,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
866,500,0.4,5,0,1,0,1,NA
867,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
868,500,0.4,5,0.0625,0.027972027972028,0.0625,0.030969030969031,NA
869,500,0.4,5,0.0625,0.0659340659340659,0.0625,0.0609390609390609,NA
870,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.00999000999000999,NA
871,500,0.4,5,0.0625,0.017982017982018,0.0625,0.016983016983017,NA
872,500,0.4,5,0.0625,0.033966033966034,0.0625,0.026973026973027,NA
873,500,0.4,5,0.0625,0.027972027972028,0.0625,0.018981018981019,NA
874,500,0.4,5,0.0625,0.048951048951049,0.0625,0.044955044955045,NA
875,500,0.4,5,0.125,0.001,0.125,0.001,NA
876,500,0.4,5,0,1,0,1,NA
877,500,0.4,5,0.0625,0.00899100899100899,0.0625,0.010989010989011,NA
878,500,0.4,5,0.0625,0.024975024975025,0.0625,0.024975024975025,NA
879,500,0.4,5,0.0625,0.011988011988012,0.0625,0.017982017982018,NA
880,500,0.4,5,0,1,0,1,NA
881,500,0.4,5,0.0625,0.02997002997003,0.0625,0.017982017982018,NA
882,500,0.4,5,0.125,0.001,0.125,0.001,NA
883,500,0.4,5,0.0625,0.010989010989011,0.0625,0.020979020979021,NA
884,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
885,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
886,500,0.4,5,0,1,0,1,NA
887,500,0.4,5,0.0625,0.012987012987013,0.0625,0.026973026973027,NA
888,500,0.4,5,0.0625,0.0689310689310689,0.0625,0.0579420579420579,NA
889,500,0.4,5,0,1,0,1,NA
890,500,0.4,5,0.0625,0.011988011988012,0.0625,0.013986013986014,NA
891,500,0.4,5,0.0625,0.017982017982018,0.0625,0.025974025974026,NA
892,500,0.4,5,0.0625,0.011988011988012,0.0625,0.00699300699300699,NA
893,500,0.4,5,0.125,0.001,0.125,0.001,NA
894,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
895,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
896,500,0.4,5,0.0625,0.014985014985015,0.0625,0.020979020979021,NA
897,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
898,500,0.4,5,0,1,0,1,NA
899,500,0.4,5,0,1,0,1,NA
900,500,0.4,5,0.0625,0.021978021978022,0.0625,0.026973026973027,NA
901,500,0.4,5,0.0625,0.00899100899100899,0.0625,0.00799200799200799,NA
902,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
903,500,0.4,5,0.0625,0.032967032967033,0.0625,0.025974025974026,NA
904,500,0.4,5,0.0625,0.015984015984016,0.0625,0.012987012987013,NA
905,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
906,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
907,500,0.4,5,0.0625,0.00899100899100899,0.0625,0.00899100899100899,NA
908,500,0.4,5,0.0625,0.013986013986014,0.0625,0.020979020979021,NA
909,500,0.4,5,0.0625,0.0569430569430569,0.0625,0.034965034965035,NA
910,500,0.4,5,0.0625,0.020979020979021,0.0625,0.017982017982018,NA
911,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.00999000999000999,NA
912,500,0.4,5,0,1,0,1,NA
913,500,0.4,5,0.0625,0.032967032967033,0.0625,0.027972027972028,NA
914,500,0.4,5,0.0625,0.025974025974026,0.0625,0.020979020979021,NA
915,500,0.4,5,0,1,0,1,NA
916,500,0.4,5,0.0625,0.047952047952048,0.0625,0.045954045954046,NA
917,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
918,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.014985014985015,NA
919,500,0.4,5,0.125,0.001,0.125,0.001,NA
920,500,0.4,5,0.0625,0.028971028971029,0.0625,0.020979020979021,NA
921,500,0.4,5,0.0625,0.015984015984016,0.0625,0.010989010989011,NA
922,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
923,500,0.4,5,0.0625,0.014985014985015,0.0625,0.023976023976024,NA
924,500,0.4,5,0.0625,0.031968031968032,0.0625,0.044955044955045,NA
925,500,0.4,5,0.0625,0.036963036963037,0.0625,0.024975024975025,NA
926,500,0.4,5,0.0625,0.027972027972028,0.0625,0.023976023976024,NA
927,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
928,500,0.4,5,0.0625,0.028971028971029,0.0625,0.040959040959041,NA
929,500,0.4,5,0,1,0,1,NA
930,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
931,500,0.4,5,0.0625,0.027972027972028,0.0625,0.024975024975025,NA
932,500,0.4,5,0.0625,0.010989010989011,0.0625,0.017982017982018,NA
933,500,0.4,5,0,1,0,1,NA
934,500,0.4,5,0.125,0.001,0.125,0.001,NA
935,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
936,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
937,500,0.4,5,0.0625,0.012987012987013,0.0625,0.016983016983017,NA
938,500,0.4,5,0.0625,0.010989010989011,0.0625,0.011988011988012,NA
939,500,0.4,5,0.0625,0.0549450549450549,0.0625,0.050949050949051,NA
940,500,0.4,5,0.0625,0.020979020979021,0.0625,0.011988011988012,NA
941,500,0.4,5,0.0625,0.018981018981019,0.0625,0.027972027972028,NA
942,500,0.4,5,0.0625,0.020979020979021,0.0625,0.02997002997003,NA
943,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
944,500,0.4,5,0.0625,0.023976023976024,0.0625,0.035964035964036,NA
945,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
946,500,0.4,5,0.0625,0.012987012987013,0.0625,0.016983016983017,NA
947,500,0.4,5,0.0625,0.016983016983017,0.0625,0.017982017982018,NA
948,500,0.4,5,0.0625,0.024975024975025,0.0625,0.028971028971029,NA
949,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
950,500,0.4,5,0.0625,0.0609390609390609,0.0625,0.044955044955045,NA
951,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
952,500,0.4,5,0.0625,0.022977022977023,0.0625,0.017982017982018,NA
953,500,0.4,5,0.0625,0.011988011988012,0.0625,0.011988011988012,NA
954,500,0.4,5,0.0625,0.020979020979021,0.0625,0.017982017982018,NA
955,500,0.4,5,0.0625,0.017982017982018,0.0625,0.012987012987013,NA
956,500,0.4,5,0.0625,0.00699300699300699,0.0625,0.014985014985015,NA
957,500,0.4,5,0.0625,0.018981018981019,0.0625,0.025974025974026,NA
958,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
959,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
960,500,0.4,5,0.0625,0.0559440559440559,0.0625,0.0549450549450549,NA
961,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.00999000999000999,NA
962,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
963,500,0.4,5,0.0625,0.040959040959041,0.0625,0.033966033966034,NA
964,500,0.4,5,0.0625,0.025974025974026,0.0625,0.03996003996004,NA
965,500,0.4,5,0.0625,0.00699300699300699,0.0625,0.00699300699300699,NA
966,500,0.4,5,0,1,0,1,NA
967,500,0.4,5,0.0625,0.00599400599400599,0.0625,0.00799200799200799,NA
968,500,0.4,5,0.0625,0.033966033966034,0.0625,0.023976023976024,NA
969,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
970,500,0.4,5,0.0625,0.037962037962038,0.0625,0.021978021978022,NA
971,500,0.4,5,0.0625,0.017982017982018,0.0625,0.014985014985015,NA
972,500,0.4,5,0.0625,0.048951048951049,0.0625,0.0549450549450549,NA
973,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.00899100899100899,NA
974,500,0.4,5,0,1,0,1,NA
975,500,0.4,5,0.0625,0.014985014985015,0.0625,0.028971028971029,NA
976,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
977,500,0.4,5,0.0625,0.00799200799200799,0.0625,0.010989010989011,NA
978,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
979,500,0.4,5,0.0625,0.030969030969031,0.0625,0.020979020979021,NA
980,500,0.4,5,0,1,0,1,NA
981,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
982,500,0.4,5,0.0625,0.026973026973027,0.0625,0.021978021978022,NA
983,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
984,500,0.4,5,0.0625,0.032967032967033,0.0625,0.016983016983017,NA
985,500,0.4,5,0.0625,0.00999000999000999,0.0625,0.013986013986014,NA
986,500,0.4,5,0.0625,0.01998001998002,0.0625,0.014985014985015,NA
987,500,0.4,5,0.0625,0.038961038961039,0.0625,0.027972027972028,NA
988,500,0.4,5,0.0625,0.046953046953047,0.0625,0.041958041958042,NA
989,500,0.4,5,0.0625,0.012987012987013,0.0625,0.00999000999000999,NA
990,500,0.4,5,0.0625,0.00899100899100899,0.0625,0.00699300699300699,NA
991,500,0.4,5,0,1,0,1,NA
992,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
993,500,0.4,5,0.0625,0.0669330669330669,0.0625,0.0529470529470529,NA
994,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
995,500,0.4,5,0.0625,0.043956043956044,0.0625,0.047952047952048,NA
996,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
997,500,0.4,5,0.0625,0.018981018981019,0.0625,0.037962037962038,NA
998,500,0.4,5,0.0625,0.030969030969031,0.0625,0.022977022977023,NA
999,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
1000,500,0.4,5,0,1,NA,NA,"subscript out of bounds | fallback failed: subscript out of bounds"
